wage,lwage,sex,white,black,hisp,shs,hsg,scl,clg,mw,so,we,union,vet,cent,ncent,fam1,fam2,fam3,child,fborn,cit,school,pens,fsize10,fsize100,health,age,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
6.92307692307692,1.93486031286873,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,23,1.5,0.0225,0.003375,0.00050625,4210,14,7770,16
17.0940170940171,2.83872852474433,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,34,14,1.96,2.744,3.8416,6230,19,4870,9
14.0384615384615,2.64180081556101,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,25,3,0.09,0.027,0.0081,7340,20,7070,13
11.5384615384615,2.44568593663472,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,31,11,1.21,1.331,1.4641,7750,21,3570,6
20.6730769230769,3.02883222198034,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,27,5,0.25,0.125,0.0625,8030,21,3570,6
21.3675213675214,3.06187207605854,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,20,0,0,0,0,3600,11,8270,18
13.4615384615385,2.59983661646198,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,32,10,1,1,1,3510,10,7970,18
11.5384615384615,2.44568593663472,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,29,7,0.49,0.343,0.2401,5400,17,8190,18
28.3653846153846,3.34516955019249,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,53,31.5,9.9225,31.255875,98.45600625,3700,12,9470,22
36.0576923076923,3.58512021982308,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38,14,1.96,2.744,3.8416,3255,10,8190,18
10.5865384615385,2.35958323758131,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,34,8,0.64,0.512,0.4096,2000,6,8370,18
14.4230769230769,2.66882948794893,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,25,5,0.25,0.125,0.0625,7810,21,1180,5
15.3846153846154,2.7333680090865,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,39,26.5,7.0225,18.609625,49.31550625,6050,18,180,1
12.5,2.52572864430826,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,25,5,0.25,0.125,0.0625,4020,13,8680,20
13.7362637362637,2.6200393237795,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,45,25,6.25,15.625,39.0625,9130,22,180,1
9.61538461538461,2.26336437984076,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,20,0,0,0,0,3930,12,7680,16
38.4615384615385,3.64965874096066,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,28,2,0.04,0.008,0.0016,1e+05,10,8190,18
17.3076923076923,2.85115104474288,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,36,14.5,2.1025,3.048625,4.42050625,4700,16,1e+05,9
7.47863247863248,2.01204995155986,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,22,2,0.04,0.008,0.0016,4020,13,8680,20
7.69230769230769,2.04022082852655,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,22,2,0.04,0.008,0.0016,4230,14,8290,18
6.73076923076923,1.90668943590203,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21,1,0.01,0.001,1e-04,4050,13,8680,20
16.1634615384615,2.78275323426724,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,37,17,2.89,4.913,8.3521,2010,6,9480,22
25,3.2188758248682,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,21,1,0.01,0.001,1e-04,1e+05,20,8880,21
12.9901960784314,2.56419492513605,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,36,16,2.56,4.096,6.5536,8030,21,2880,6
15.3846153846154,2.7333680090865,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,31,9,0.81,0.729,0.6561,1050,3,7390,14
14.0168269230769,2.64025853096089,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,28,6.5,0.4225,0.274625,0.17850625,4700,16,5390,9
25,3.2188758248682,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,55,31,9.61,29.791,92.3521,5240,17,1070,5
38.4615384615385,3.64965874096066,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,27,1,0.01,0.001,1e-04,1530,4,6080,10
12.2377622377622,2.50452643665765,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,30,8.5,0.7225,0.614125,0.52200625,6230,19,770,4
8.65384615384615,2.15800386418294,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,43,23,5.29,12.167,27.9841,8030,21,3190,6
21.4206730769231,3.06435648735146,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,37,13,1.69,2.197,2.8561,1e+05,2,1990,5
8.65384615384615,2.15800386418294,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,26,6,0.36,0.216,0.1296,4020,13,8680,20
12.5,2.52572864430826,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,25,3,0.09,0.027,0.0081,4220,14,7690,16
13.0494505494505,2.56874602939195,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,37,17,2.89,4.913,8.3521,4610,15,8170,18
9.61538461538461,2.26336437984076,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,25,5,0.25,0.125,0.0625,5610,17,5380,9
18.75,2.93119375241642,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,25,5,0.25,0.125,0.0625,4740,16,7180,13
20.6730769230769,3.02883222198034,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,58,36.5,13.3225,48.627125,177.48900625,7750,21,3380,6
38.4615384615385,3.64965874096066,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,35,11,1.21,1.331,1.4641,4610,15,8090,18
3.60576923076923,1.28253512682904,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,22,0,0,0,0,5700,17,8180,18
10.0961538461538,2.3121545440102,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,32,12,1.44,1.728,2.0736,430,1,770,4
26.5384615384615,3.27859505956982,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,43,19,3.61,6.859,13.0321,310,1,8590,19
11.2179487179487,2.41751505966802,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,30,4,0.16,0.064,0.0256,2310,8,7860,17
11.2637362637363,2.42158838505566,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,28,4,0.16,0.064,0.0256,20,1,6670,11
0.0192307692307692,-3.95124371858143,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,33,11,1.21,1.331,1.4641,220,1,770,4
0.0153846153846154,-4.17438726989564,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,30,6,0.36,0.216,0.1296,4720,16,8560,19
14.4230769230769,2.66882948794893,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,36,16,2.56,4.096,6.5536,9610,22,4670,9
48.0769230769231,3.87280229227486,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,38,18,3.24,5.832,10.4976,9610,22,4670,9
14.4230769230769,2.66882948794893,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,43,17,2.89,4.913,8.3521,230,1,7860,17
38.9423076923077,3.66208126095921,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,34,14,1.96,2.744,3.8416,4850,16,3570,6
12.9807692307692,2.5634689722911,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,23,1,0.01,0.001,1e-04,4620,15,7890,17
18.75,2.93119375241642,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,26,4.5,0.2025,0.091125,0.04100625,4760,16,5380,9
12.9807692307692,2.5634689722911,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,24,2.5,0.0625,0.015625,0.00390625,7200,20,8770,21
8.65384615384615,2.15800386418294,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,32,12,1.44,1.728,2.0736,4020,13,8680,20
11.875,2.47443534992071,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,28,8,0.64,0.512,0.4096,420,1,9170,21
43.2692307692308,3.76744177661704,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,59,33,10.89,35.937,118.5921,740,2,7580,16
20.1923076923077,3.00530172457014,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,57,31,9.61,29.791,92.3521,630,2,9570,22
48.0769230769231,3.87280229227486,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,50,22,4.84,10.648,23.4256,2200,8,7870,17
9.61538461538461,2.26336437984076,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,28,15.5,2.4025,3.723875,5.77200625,8320,21,1680,5
9.61538461538461,2.26336437984076,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,32,12,1.44,1.728,2.0736,8320,21,1680,5
5.8,1.75785791755237,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,25,5,0.25,0.125,0.0625,6260,19,770,4
9.61538461538461,2.26336437984076,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,4010,13,8680,20
23.3173076923077,3.14919590423021,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,48,24,5.76,13.824,33.1776,1e+05,9,6480,11
40.5982905982906,3.70372596223093,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,27,3,0.09,0.027,0.0081,4810,16,6990,12
12.0192307692308,2.48650793115497,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,4,0.16,0.064,0.0256,7750,21,4470,8
10.5769230769231,2.35867455964509,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,26,4.5,0.2025,0.091125,0.04100625,5620,17,5590,9
23,3.13549421592915,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,25,1,0.01,0.001,1e-04,8740,21,3070,6
15.8653846153846,2.76413966775325,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,46,26,6.76,17.576,45.6976,7010,20,8790,21
42.3076923076923,3.74496892076498,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,33,11,1.21,1.331,1.4641,50,1,7290,14
48.0769230769231,3.87280229227486,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,30,8.5,0.7225,0.614125,0.52200625,8965,21,7690,16
11.0576923076923,2.40312632221592,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,36,19,3.61,6.859,13.0321,5610,17,2770,6
31.25,3.44201937618241,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,49,27,7.29,19.683,53.1441,1006,3,6870,12
36.0576923076923,3.58512021982308,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,63,37,13.69,50.653,187.4161,726,2,9170,21
7.39644970414201,2.00100011537327,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,47,25.5,6.5025,16.581375,42.28250625,3600,11,8170,18
14.4230769230769,2.66882948794893,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,26,6,0.36,0.216,0.1296,9600,22,2290,5
34,3.52636052461616,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,19,0,0,0,0,205,1,180,1
9.08653846153846,2.20679402835237,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,25,5,0.25,0.125,0.0625,1e+05,15,7580,16
20.1923076923077,3.00530172457014,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,54,32.5,10.5625,34.328125,111.56640625,5000,17,1990,5
12.9807692307692,2.5634689722911,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,26,2,0.04,0.008,0.0016,4700,16,5170,9
38.4615384615385,3.64965874096066,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,27,3,0.09,0.027,0.0081,1650,5,3960,6
18.75,2.93119375241642,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,33,13,1.69,2.197,2.8561,7800,21,8680,20
7.21153846153846,1.97568230738898,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,24,0,0,0,0,4850,16,1070,5
14.4230769230769,2.66882948794893,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,24,0,0,0,0,4850,16,1070,5
36.0576923076923,3.58512021982308,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,25,1,0.01,0.001,1e-04,1530,4,1070,5
35.5769230769231,3.57169719949094,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,38,14,1.96,2.744,3.8416,860,2,6990,12
7.26495726495726,1.98306241468661,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,39,13,1.69,2.197,2.8561,4300,15,8590,19
13.8461538461538,2.62800749342867,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22,2,0.04,0.008,0.0016,4130,13,8680,20
7.21153846153846,1.97568230738898,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,26,4.5,0.2025,0.091125,0.04100625,4760,16,4670,9
21.1538461538462,3.05182174020503,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,26,2,0.04,0.008,0.0016,910,2,6890,12
17.5,2.86220088092947,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,25,1,0.01,0.001,1e-04,4600,15,8470,18
6.83760683760684,1.92243779287017,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,31,9.5,0.9025,0.857375,0.81450625,5860,17,570,3
32.0512820512821,3.4673371841667,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,29,5,0.25,0.125,0.0625,205,1,180,1
25.9615384615385,3.25661615285105,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,38,18,3.24,5.832,10.4976,5000,17,6070,10
24.0384615384615,3.17965511171492,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,35,11,1.21,1.331,1.4641,4850,16,3190,6
36.0576923076923,3.58512021982308,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,27,3,0.09,0.027,0.0081,800,2,6970,12
31.9230769230769,3.46332916276916,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,28,2,0.04,0.008,0.0016,800,2,7280,14
14.4230769230769,2.66882948794893,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,31,9.5,0.9025,0.857375,0.81450625,5240,17,1e+05,8
16.3461538461538,2.79399263090294,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,28,4,0.16,0.064,0.0256,726,2,9170,21
11.2179487179487,2.41751505966802,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,25,1,0.01,0.001,1e-04,2330,8,7860,17
25.4807692307692,3.23792401983889,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,30,6,0.36,0.216,0.1296,1e+05,5,1e+05,1
33.6538461538462,3.51612734833613,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,59,35,12.25,42.875,150.0625,3510,10,7390,14
16.3461538461538,2.79399263090294,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,30,8.5,0.7225,0.614125,0.52200625,5300,17,8660,20
16.8269230769231,2.82298016777619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,27,1,0.01,0.001,1e-04,2310,8,7860,17
20.7100591715976,3.03061953255443,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,80,58.5,34.2225,200.201625,1171.17950625,5240,17,7080,13
13.4615384615385,2.59983661646198,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,26,2,0.04,0.008,0.0016,2830,9,6672,11
32.4786324786325,3.48058241091672,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,36,12,1.44,1.728,2.0736,120,1,1170,5
13.6834319526627,2.61618575446351,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,41,21,4.41,9.261,19.4481,1e+05,16,1e+05,9
11.0576923076923,2.40312632221592,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,36,14,1.96,2.744,3.8416,7750,21,3980,6
16.8269230769231,2.82298016777619,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,33,13,1.69,2.197,2.8561,4220,14,7690,16
13.9423076923077,2.63492793627325,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,31,18.5,3.4225,6.331625,11.71350625,4220,14,7690,16
22.2884615384615,3.10406912475832,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,35,11,1.21,1.331,1.4641,4610,15,8170,18
10.5,2.35137525716348,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,45,23.5,5.5225,12.977875,30.49800625,3645,11,8090,18
14.4230769230769,2.66882948794893,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,33,9,0.81,0.729,0.6561,4700,16,4880,9
12.0192307692308,2.48650793115497,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,22,0,0,0,0,2630,9,6470,11
13.986013986014,2.63805782928218,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,42,18,3.24,5.832,10.4976,5100,17,6870,12
14.4230769230769,2.66882948794893,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,38,16,2.56,4.096,6.5536,4600,15,8470,18
25,3.2188758248682,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,20,0,0,0,0,4610,15,8170,18
7.67263427109974,2.03766000766488,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,24,0,0,0,0,5700,17,5370,9
26.3157894736842,3.27016911925575,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,59,37,13.69,50.653,187.4161,5840,17,6990,12
19.5673076923077,2.97386019873532,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,27,5.5,0.3025,0.166375,0.09150625,7750,21,3570,6
23.5042735042735,3.15718225586286,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,25,3.5,0.1225,0.042875,0.01500625,1e+05,21,3580,6
7.21153846153846,1.97568230738898,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,18,0,0,0,0,6515,19,770,4
57.6923076923077,4.05512384906882,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,31,7,0.49,0.343,0.2401,1020,3,7380,14
13.986013986014,2.63805782928218,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,20,1,0.01,0.001,1e-04,6260,19,770,4
11.8343195266272,2.47100374461901,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,31,7,0.49,0.343,0.2401,4420,15,8570,19
40.8653846153846,3.71028336277709,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,27,3,0.09,0.027,0.0081,850,2,6970,12
28.8461538461538,3.36197666850887,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,32,6,0.36,0.216,0.1296,4710,16,6990,12
26.4423076923077,3.27496529151924,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,34,10,1,1,1,120,1,6870,12
27.2435897435897,3.30481825466893,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,59,33,10.89,35.937,118.5921,420,1,8290,18
14.4230769230769,2.66882948794893,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,29,7.5,0.5625,0.421875,0.31640625,430,1,9070,21
19.6581196581197,2.97849046711949,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,49,25,6.25,15.625,39.0625,420,1,8370,18
12.0192307692308,2.48650793115497,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20,0,0,0,0,4220,14,9370,22
9.16410256410256,2.21529395659568,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,46,26,6.76,17.576,45.6976,5610,17,4195,7
3.184,1.15813826798214,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,22,2,0.04,0.008,0.0016,4720,16,8680,20
16.8269230769231,2.82298016777619,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,28,4,0.16,0.064,0.0256,2010,6,8380,18
17.7884615384615,2.878550018931,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,60,38.5,14.8225,57.066625,219.70650625,5820,17,7580,16
13.3264423076923,2.58975020492168,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,52,30.5,9.3025,28.372625,86.53650625,7720,21,3370,6
25.4807692307692,3.23792401983889,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,54,32.5,10.5625,34.328125,111.56640625,50,1,7580,16
17.3076923076923,2.85115104474288,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,37,15,2.25,3.375,5.0625,3420,10,7480,14
31.7307692307692,3.4572868483132,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,38,18,3.24,5.832,10.4976,1e+05,16,7670,16
12.0192307692308,2.48650793115497,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,27,1,0.01,0.001,1e-04,3540,10,7970,18
11.5384615384615,2.44568593663472,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,48,40,16,64,256,1e+05,21,9070,21
14.9038461538462,2.70161931077192,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,25,0,0,0,0,3245,10,8090,18
13.6752136752137,2.61558497343012,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,29,5,0.25,0.125,0.0625,2000,6,8090,18
31.25,3.44201937618241,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,23,0,0,0,0,5700,17,7590,16
32.5,3.48124008933569,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,50,26,6.76,17.576,45.6976,5700,17,2490,6
7.47863247863248,2.01204995155986,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,34,12.5,1.5625,1.953125,2.44140625,4600,15,8470,18
